Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,pct_below_52wh,pct_of_52wh
4595,PBJA,31.08,3285.0,ETF,ETF,50.0,41.0,49.0,47.0,19200.0,6030.0,31.19,26.1,,No,0.35267714010901885,99.64732285989099
4596,ITEQ,58.43,4650.0,ETF,ETF,50.0,17.0,43.0,58.0,7226.0,10570.0,64.05,42.92,,No,8.774395003903198,91.22560499609679
4597,BTR,26.63,112.0,ETF,ETF,50.0,64.0,59.0,58.0,406.0,700.0,27.58,23.16,,No,3.4445250181290765,96.55547498187093
4598,FDG,120.43,9811.0,ETF,ETF,50.0,15.0,18.0,46.0,17890.0,22800.0,130.04,77.64,,No,7.3900338357428375,92.60996616425716
4599,DSEP,45.27,14365.0,ETF,ETF,50.0,42.0,46.0,44.0,14419.0,9830.0,45.41,36.88,,No,0.3083021360933571,99.69169786390665
4600,PSTP,35.66,9722.0,ETF,ETF,50.0,47.0,47.0,46.0,13795.0,41770.0,35.8,29.16,,No,0.39106145251396807,99.60893854748603
4602,USMC,67.88,114862.0,ETF,ETF,50.0,26.0,25.0,52.0,122326.0,130230.0,70.08,49.01,,No,3.1392694063926982,96.8607305936073
4603,FIW,115.39,74384.0,ETF,ETF,50.0,65.0,48.0,41.0,46250.0,53250.0,116.3,89.31,,No,0.7824591573516738,99.21754084264832
4604,FNCL,77.48,116282.0,ETF,ETF,50.0,23.0,55.0,48.0,114729.0,117840.0,80.31,58.68,,No,3.5238451002365814,96.47615489976343
4605,J,148.81,612914.0,Industrials,Engineering & Construction,50.0,80.0,19.0,33.0,1015144.0,980550.0,168.44,105.18,17572720640.0,No,11.654001424839704,88.3459985751603
4606,QHDG,29.83,9.0,ETF,ETF,50.0,27.0,30.0,50.0,357.0,620.0,30.45,23.34,,No,2.0361247947454877,97.96387520525451
4607,FELG,40.25,546115.0,ETF,ETF,50.0,19.0,19.0,43.0,567988.0,544910.0,43.22,26.91,,No,6.87181860249884,93.12818139750117
4608,QUIK,7.1,145042.0,Technology,Semiconductors,50.0,20.0,21.0,78.0,142611.0,138820.0,9.27,4.26,121340784.0,No,23.408845738942826,76.59115426105717
4609,WY,26.64,5057378.0,Real Estate,REIT - Specialty,50.0,89.0,83.0,40.0,7325632.0,8084070.0,31.66,21.16,19203735552.0,No,15.85596967782691,84.1440303221731
4610,JUNW,33.61,2750.0,ETF,ETF,50.0,44.0,46.0,43.0,1826.0,3810.0,33.62,27.68,,No,0.029744199881017286,99.97025580011898
4611,MFIN,10.34,23270.0,Financial Services,Credit Services,50.0,49.0,48.0,25.0,42600.0,47090.0,10.98,7.71,240709376.0,No,5.8287795992714075,94.1712204007286
4612,EMLC,26.33,4973765.0,ETF,ETF,50.0,54.0,54.0,43.0,2910445.0,5909070.0,26.58,23.01,,No,0.9405568096313018,99.0594431903687
4613,OSEA,30.59,21992.0,ETF,ETF,50.0,29.0,40.0,47.0,99955.0,71520.0,31.08,23.66,,No,1.5765765765765716,98.42342342342343
4614,WIP,40.72,46072.0,ETF,ETF,50.0,60.0,58.0,45.0,57890.0,113520.0,41.25,35.94,,No,1.2848484848484876,98.71515151515152
4615,ILDR,31.43,45759.0,ETF,ETF,50.0,13.0,15.0,43.0,74381.0,70490.0,35.28,19.74,,No,10.912698412698417,89.08730158730158
4616,AAPY,25.07,10833.0,ETF,ETF,50.0,69.0,38.0,60.0,4196.0,3850.0,26.32,18.84,,No,4.749240121580547,95.25075987841946
4617,CVGW,25.43,270630.0,Consumer Defensive,Food Distribution,50.0,91.0,76.0,16.0,451649.0,487680.0,28.72,18.4,454537856.0,No,11.455431754874649,88.54456824512536
4618,PBSE,29.64,445585.0,ETF,ETF,50.0,43.0,46.0,45.0,3439.0,6030.0,29.69,24.86,,No,0.1684068710003392,99.83159312899966
4619,TBFC,28.95,3219.0,ETF,ETF,49.0,55.0,50.0,48.0,11767.0,2190.0,29.02,24.37,,No,0.2412129565816688,99.75878704341832
4620,STEW,18.38,100842.0,Financial Services,Asset Management,49.0,37.0,56.0,43.0,96036.0,124600.0,18.67,15.0,1772594816.0,No,1.5532940546331155,98.44670594536689
4621,IVRA,17.1,1614.0,ETF,ETF,49.0,76.0,59.0,45.0,7291.0,19340.0,17.14,14.23,,No,0.23337222870477917,99.76662777129522
4622,IMF,47.84,300.0,ETF,ETF,49.0,56.0,66.0,59.0,4924.0,17190.0,51.04,42.8,,No,6.269592476489019,93.73040752351099
4623,HEQT,32.44,30634.0,ETF,ETF,49.0,45.0,49.0,48.0,74429.0,91660.0,32.65,27.05,,No,0.6431852986217484,99.35681470137825
4624,BEEX,25.6,2816.0,ETF,ETF,49.0,22.0,31.0,47.0,3516.0,1760.0,26.59,19.71,,No,3.7232042121098097,96.2767957878902
4625,QETA,11.61,830.0,Financial Services,Shell Companies,49.0,57.0,57.0,43.0,3557.0,1410.0,13.07,10.59,43511364.0,No,11.170619739862286,88.82938026013771
4626,PSFF,32.52,115371.0,ETF,ETF,49.0,41.0,47.0,43.0,74468.0,86770.0,33.4,26.3,,No,2.634730538922142,97.36526946107786
4627,NVG,13.06,683566.0,Financial Services,Asset Management,49.0,59.0,55.0,60.0,661701.0,612490.0,13.07,11.0,2788602112.0,No,0.07651109410864412,99.92348890589136
4628,EAGL,31.88,588852.0,ETF,ETF,49.0,18.0,37.0,52.0,277331.0,395120.0,33.88,24.58,,No,5.90318772136955,94.09681227863045
4629,WDAF,32.61,26843.0,ETF,ETF,49.0,75.0,63.0,,14254.0,28940.0,34.17,26.67,,No,4.565408252853387,95.43459174714661
4630,MARW,34.6,773.0,ETF,ETF,49.0,46.0,49.0,45.0,2539.0,2780.0,34.63,28.93,,No,0.08663008951776245,99.91336991048225
4631,PNOV,42.14,57556.0,ETF,ETF,49.0,39.0,46.0,45.0,135006.0,52820.0,42.37,34.19,,No,0.5428369129100705,99.45716308708992
4632,XJUN,43.24,1533.0,ETF,ETF,49.0,46.0,47.0,42.0,5104.0,6130.0,43.3,35.63,,No,0.1385681293302429,99.86143187066976
4633,DSM,6.21,150506.0,Financial Services,Asset Management,49.0,54.0,54.0,58.0,141603.0,85620.0,6.3,5.28,306952192.0,No,1.4285714285714262,98.57142857142858
4635,JANW,37.27,18588.0,ETF,ETF,49.0,44.0,48.0,46.0,41044.0,29000.0,37.36,30.95,,No,0.24089935760170317,99.7591006423983
4637,ESIM,26.8,101.0,ETF,ETF,49.0,56.0,,,8729.0,4410.0,27.0,24.84,,No,0.740740740740738,99.25925925925925
4638,GSEP,39.07,39321.0,ETF,ETF,49.0,43.0,46.0,44.0,60700.0,38410.0,39.25,32.09,,No,0.45859872611464897,99.54140127388536
4639,VFH,133.03,237969.0,ETF,ETF,49.0,23.0,54.0,48.0,619152.0,440720.0,137.89,100.87,,No,3.5245485531945646,96.47545144680544
4640,GEW,53.25,243.0,ETF,ETF,49.0,58.0,57.0,,4657.0,22060.0,53.25,49.21,,No,0.0,100.0
4641,FENC,7.84,90386.0,Healthcare,Biotechnology,49.0,61.0,18.0,19.0,164311.0,112120.0,9.92,4.68,267763408.0,No,20.967741935483872,79.03225806451613
4642,GJUN,39.88,20836.0,ETF,ETF,49.0,46.0,47.0,44.0,13013.0,18490.0,39.95,32.45,,No,0.17521902377972534,99.82478097622027
4643,RVTY,101.59,1108372.0,Healthcare,Diagnostics & Research,49.0,25.0,68.0,72.0,1501960.0,1679420.0,120.39,81.36,11791812608.0,No,15.615914943101583,84.38408505689841
4644,LGDX,23.08,321.0,ETF,ETF,49.0,21.0,28.0,42.0,4444.0,150.0,23.29,16.94,,No,0.9016745384285139,99.09832546157149
4645,COMB,22.78,60752.0,ETF,ETF,49.0,71.0,45.0,57.0,69631.0,82610.0,24.49,19.71,,No,6.982441812984881,93.01755818701511
4646,NBCM,24.14,24192.0,ETF,ETF,49.0,66.0,40.0,54.0,53747.0,78750.0,26.4,20.39,,No,8.560606060606053,91.43939393939394
4647,JQUA,64.07,429874.0,ETF,ETF,49.0,35.0,51.0,47.0,616375.0,605600.0,64.9,49.25,,No,1.2788906009245185,98.72110939907547
4648,NNN,42.91,821310.0,Real Estate,REIT - Retail,49.0,72.0,64.0,37.0,1446006.0,1608200.0,44.23,35.8,8149501952.0,No,2.984399728690935,97.01560027130907
4649,JANZ,38.43,4075.0,ETF,ETF,49.0,42.0,30.0,47.0,17821.0,10060.0,40.26,30.07,,No,4.545454545454541,95.45454545454545
4650,MEGI,14.54,197247.0,Financial Services,Asset Management,49.0,76.0,54.0,32.0,212162.0,212400.0,15.05,11.4,756771200.0,No,3.3887043189368873,96.61129568106311
4651,SEPW,32.16,14300.0,ETF,ETF,49.0,43.0,46.0,45.0,19259.0,17240.0,32.9,26.65,,No,2.249240121580553,97.75075987841944
4652,PBFR,29.41,22249.0,ETF,ETF,49.0,43.0,48.0,44.0,26054.0,32140.0,29.64,24.63,,No,0.7759784075573564,99.22402159244264
4653,BMN,26.26,10816.0,Financial Services,Asset Management,49.0,42.0,58.0,55.0,12959.0,10950.0,26.93,23.04,161431248.0,No,2.4879316747122098,97.5120683252878
4654,DJUN,47.68,16598.0,ETF,ETF,49.0,45.0,47.0,44.0,7277.0,8740.0,47.73,38.8,,No,0.10475591870940112,99.8952440812906
4655,HELO,67.16,258053.0,ETF,ETF,49.0,47.0,50.0,48.0,344968.0,364450.0,67.35,56.11,,No,0.28210838901261726,99.71789161098738
4656,UOCT,39.27,4566.0,ETF,ETF,49.0,38.0,44.0,44.0,12573.0,11250.0,39.48,32.48,,No,0.5319148936170055,99.468085106383
4657,SPBC,44.36,3422.0,ETF,ETF,49.0,23.0,24.0,42.0,11134.0,7300.0,46.28,29.96,,No,4.1486603284356125,95.85133967156439
4658,FXL,169.08,21999.0,ETF,ETF,49.0,21.0,23.0,49.0,15575.0,17560.0,177.51,110.83,,No,4.749028223762029,95.25097177623798
4659,UNOV,38.4,7549.0,ETF,ETF,49.0,45.0,46.0,44.0,34014.0,13150.0,38.52,32.06,,No,0.3115264797507906,99.6884735202492
4660,BAPR,48.36,3300.0,ETF,ETF,49.0,42.0,49.0,46.0,10740.0,9510.0,48.47,38.21,,No,0.2269445017536609,99.77305549824635
4661,XOCT,38.0,941.0,ETF,ETF,49.0,43.0,47.0,45.0,11288.0,2910.0,38.07,30.98,,No,0.1838718150774896,99.81612818492252
4662,KURE,18.02,91395.0,ETF,ETF,49.0,20.0,18.0,15.0,41645.0,36160.0,21.88,13.23,,No,17.641681901279703,82.35831809872029
4663,RDOG,38.19,7365.0,ETF,ETF,49.0,69.0,63.0,52.0,3367.0,2940.0,39.61,31.71,,No,3.584953294622575,96.41504670537742
4664,SPBW,27.62,13438.0,ETF,ETF,49.0,45.0,47.0,45.0,9295.0,9600.0,27.73,22.95,,No,0.3966822935448952,99.6033177064551
4665,LPLA,385.14,538561.0,Financial Services,Capital Markets,49.0,76.0,51.0,43.0,656122.0,945730.0,403.58,262.83,30834644992.0,No,4.569106496853164,95.43089350314685
4666,CBT,74.58,502398.0,Basic Materials,Specialty Chemicals,49.0,73.0,87.0,17.0,509595.0,684050.0,89.15,58.33,3894687232.0,No,16.343241727425696,83.65675827257431
4667,PBOC,29.39,12248.0,ETF,ETF,49.0,44.0,47.0,44.0,12560.0,7090.0,29.46,24.78,,No,0.23761031907671512,99.76238968092328
4669,WTMF,38.49,23221.0,ETF,ETF,49.0,28.0,45.0,50.0,38449.0,56580.0,39.47,32.83,,No,2.4828984038510185,97.51710159614898
4670,XFEB,35.97,427.0,ETF,ETF,49.0,47.0,48.0,44.0,3321.0,3530.0,35.98,29.73,,No,0.02779321845469153,99.97220678154531
4671,AREA,19.39,6.0,ETF,ETF,49.0,69.0,61.0,42.0,11301.0,31770.0,19.43,16.4,,No,0.205867215645904,99.79413278435409
4673,SEIQ,38.95,30260.0,ETF,ETF,49.0,36.0,50.0,44.0,47600.0,56360.0,41.13,30.97,,No,5.3002674446875755,94.69973255531242
4674,DIAX,15.6,79554.0,Financial Services,Asset Management,49.0,49.0,57.0,56.0,82550.0,92570.0,15.74,12.42,567323840.0,No,0.8894536213468905,99.11054637865311
4676,BSTZ,22.56,225137.0,Financial Services,Asset Management,49.0,27.0,24.0,43.0,239095.0,243590.0,23.47,15.22,1590633728.0,No,3.877290157648062,96.12270984235194
4677,APRT,41.95,922.0,ETF,ETF,49.0,47.0,50.0,46.0,1518.0,1370.0,41.96,33.47,,No,0.02383222116300765,99.976167778837
4678,MAYP,31.13,16.0,ETF,ETF,49.0,32.0,47.0,43.0,2183.0,4810.0,31.15,25.24,,No,0.06420545746388306,99.93579454253612
4679,TNGY,9.6,26654.0,ETF,ETF,49.0,78.0,60.0,50.0,95878.0,109930.0,9.66,8.56,,No,0.6211180124223654,99.37888198757764
4681,MAYZ,33.8,101.0,ETF,ETF,49.0,37.0,26.0,46.0,2298.0,6960.0,34.52,26.58,,No,2.085747392815776,97.91425260718422
4682,NOCT,57.78,9523.0,ETF,ETF,49.0,27.0,36.0,42.0,18962.0,35150.0,58.83,45.62,,No,1.7848036715961197,98.21519632840388
4683,FLSP,26.84,29212.0,ETF,ETF,49.0,45.0,33.0,50.0,51062.0,69050.0,27.5,23.0,,No,2.4000000000000004,97.6
4684,NXG,51.3,41335.0,Financial Services,Asset Management,49.0,52.0,46.0,56.0,44675.0,41960.0,53.38,35.22,290383968.0,No,3.896590483327099,96.1034095166729
4685,CGGR,43.2,3154340.0,ETF,ETF,49.0,18.0,22.0,40.0,3195804.0,4138490.0,45.84,29.23,,No,5.759162303664922,94.24083769633508
4686,EGUS,50.82,60.0,ETF,ETF,49.0,18.0,17.0,42.0,4826.0,9220.0,54.81,34.89,,No,7.279693486590041,92.72030651340995
4687,FVC,38.14,2723.0,ETF,ETF,49.0,53.0,60.0,49.0,5190.0,2700.0,39.05,31.9,,No,2.3303457106273924,97.66965428937262
4688,PHEQ,32.71,6568.0,ETF,ETF,49.0,31.0,41.0,45.0,33408.0,34080.0,32.99,26.19,,No,0.8487420430433499,99.15125795695666
4689,ITOL,27.03,403.0,ETF,ETF,49.0,32.0,58.0,,109.0,240.0,28.07,24.4,,No,3.7050231563947245,96.29497684360527
4690,DAK,27.02,710.0,ETF,ETF,49.0,38.0,47.0,55.0,213.0,150.0,27.21,24.5,,No,0.6982726938625552,99.30172730613745
4691,MGRC,119.43,217241.0,Industrials,Rental & Leasing Services,49.0,86.0,71.0,35.0,127575.0,146150.0,129.93,94.99,2939369984.0,No,8.081274532440544,91.91872546755945
4692,GQRE,62.53,8265.0,ETF,ETF,49.0,69.0,57.0,44.0,12806.0,10850.0,62.53,51.25,,No,0.0,100.0
4693,RXI,206.01,3915.0,ETF,ETF,49.0,32.0,30.0,53.0,10868.0,13270.0,213.77,155.32,,No,3.6300697010806093,96.3699302989194
4694,EXUS,26.89,2626.0,ETF,ETF,49.0,40.0,54.0,49.0,25090.0,10540.0,27.69,24.72,,No,2.8891296496930323,97.11087035030697
4695,AOM,48.63,92652.0,ETF,ETF,49.0,52.0,46.0,45.0,204600.0,151710.0,48.69,41.2,,No,0.12322858903264565,99.87677141096736
4696,IVES,30.45,791905.0,ETF,ETF,49.0,15.0,13.0,56.0,873236.0,853880.0,35.25,25.07,,No,13.617021276595748,86.38297872340426
4697,MAYU,31.85,1918.0,ETF,ETF,49.0,23.0,30.0,48.0,2436.0,1710.0,32.1,25.05,,No,0.778816199376947,99.22118380062305
4698,ESUM,27.44,33892.0,ETF,ETF,49.0,30.0,39.0,44.0,23939.0,21280.0,27.9,20.79,,No,1.6487455197132521,98.35125448028674
4700,GYLD,13.8,20718.0,ETF,ETF,49.0,66.0,55.0,38.0,13270.0,12170.0,13.89,11.88,,No,0.6479481641468672,99.35205183585313
4701,TOT,21.72,1005.0,ETF,ETF,49.0,44.0,50.0,,2442.0,1770.0,21.86,20.02,,No,0.640439158279966,99.35956084172003
4702,QSIX,37.21,2963.0,ETF,ETF,49.0,23.0,21.0,44.0,4065.0,7350.0,39.12,27.06,,No,4.882413087934552,95.11758691206545
4703,XJUL,39.35,3134.0,ETF,ETF,49.0,45.0,47.0,44.0,4014.0,12040.0,39.39,32.75,,No,0.10154861640009939,99.89845138359989
4704,MTD,1373.57,198101.0,Healthcare,Diagnostics & Research,49.0,15.0,19.0,60.0,137365.0,128720.0,1525.17,946.69,28294221824.0,No,9.939875554856188,90.06012444514381
4705,IVVB,33.52,14433.0,ETF,ETF,49.0,47.0,41.0,48.0,22663.0,17950.0,33.75,27.11,,No,0.6814814814814723,99.31851851851853
4706,XDEC,41.18,7044.0,ETF,ETF,49.0,41.0,46.0,44.0,17204.0,6840.0,41.3,32.0,,No,0.29055690072638607,99.70944309927361
4707,NSCR,31.14,2266.0,ETF,ETF,49.0,25.0,26.0,42.0,181.0,390.0,31.91,21.26,,No,2.4130366656220605,97.58696333437794
4708,DMB,11.12,40390.0,Financial Services,Asset Management,49.0,51.0,52.0,57.0,73219.0,60070.0,11.26,9.58,204674400.0,No,1.2433392539964525,98.75666074600355
4709,SBRA,19.03,2713156.0,Real Estate,REIT - Healthcare Facilities,49.0,20.0,56.0,35.0,2797116.0,2690050.0,19.97,15.6,4745124352.0,No,4.707060590886318,95.29293940911369
4710,FFA,22.05,23437.0,Financial Services,Asset Management,49.0,33.0,39.0,46.0,25239.0,35380.0,22.24,15.0,440737280.0,No,0.8543165467625797,99.14568345323742
4711,NDVG,36.55,197.0,ETF,ETF,49.0,30.0,48.0,44.0,696.0,800.0,36.55,28.27,,No,0.0,100.0
4712,SPD,39.37,27958.0,ETF,ETF,49.0,27.0,25.0,42.0,18947.0,11880.0,41.2,29.54,,No,4.441747572815546,95.55825242718446
4713,NVBW,34.14,1897.0,ETF,ETF,49.0,46.0,48.0,44.0,16411.0,2950.0,35.09,28.86,,No,2.707324023938452,97.29267597606155
4714,BALI,32.16,522746.0,ETF,ETF,48.0,49.0,45.0,46.0,190403.0,190740.0,32.72,25.05,,No,1.711491442542794,98.2885085574572
4715,FSCS,37.55,560.0,ETF,ETF,48.0,62.0,60.0,43.0,9759.0,5440.0,37.66,30.22,,No,0.2920870950610713,99.70791290493894
4716,RSPA,52.8,275139.0,ETF,ETF,48.0,58.0,56.0,48.0,104504.0,163030.0,52.8,43.04,,No,0.0,100.0
4717,BOE,11.98,157730.0,Financial Services,Asset Management,48.0,58.0,53.0,44.0,175449.0,163690.0,12.06,9.16,683168704.0,No,0.6633499170812609,99.33665008291874
4718,REFA,22.08,29.0,ETF,ETF,48.0,58.0,,,2834.0,300.0,22.08,20.19,,No,0.0,100.0
4719,OCTW,39.3,13994.0,ETF,ETF,48.0,43.0,46.0,44.0,27032.0,27110.0,39.41,32.83,,No,0.2791169753869562,99.72088302461304
4720,KMID,25.81,17817.0,ETF,ETF,48.0,64.0,61.0,47.0,13239.0,6090.0,25.92,20.88,,No,0.4243827160493942,99.5756172839506
4721,WOMN,41.87,1136.0,ETF,ETF,48.0,30.0,52.0,51.0,4095.0,3550.0,42.21,33.48,,No,0.8054963278843956,99.1945036721156
4722,TRND,34.78,1288.0,ETF,ETF,48.0,55.0,49.0,53.0,2747.0,2160.0,35.84,30.54,,No,2.957589285714292,97.04241071428571
4723,PLDR,36.56,61859.0,ETF,ETF,48.0,22.0,26.0,50.0,25250.0,26090.0,37.85,26.61,,No,3.4081902245706717,96.59180977542933
4724,VUS,27.06,41.0,ETF,ETF,48.0,56.0,,,18611.0,2920.0,27.3,24.7,,No,0.8791208791208864,99.12087912087911
4725,GTPE,52.99,35071.0,ETF,ETF,48.0,38.0,60.0,,816.0,680.0,54.05,47.7,,No,1.9611470860314437,98.03885291396855
4726,TYG,45.59,150871.0,Financial Services,Asset Management,48.0,81.0,57.0,45.0,145860.0,129320.0,46.69,33.73,963073920.0,No,2.355964874705492,97.64403512529451
4727,PMAY,39.84,11637.0,ETF,ETF,48.0,45.0,47.0,43.0,18249.0,25750.0,39.88,32.76,,No,0.10030090270812222,99.89969909729189
4728,FCTE,27.01,88168.0,ETF,ETF,48.0,71.0,67.0,43.0,47554.0,30050.0,27.51,21.55,,No,1.817520901490367,98.18247909850963
4729,INKM,34.38,9039.0,ETF,ETF,48.0,62.0,55.0,46.0,7613.0,4630.0,34.38,29.92,,No,0.0,100.0
4730,DMAR,41.94,20992.0,ETF,ETF,48.0,47.0,48.0,44.0,24562.0,10270.0,41.94,35.07,,No,0.0,100.0
4731,RWR,103.98,407110.0,ETF,ETF,48.0,70.0,57.0,52.0,321911.0,310220.0,104.61,83.14,,No,0.6022368798393992,99.3977631201606
4732,CUT,31.23,5148.0,ETF,ETF,48.0,73.0,73.0,36.0,8726.0,12060.0,33.17,27.12,,No,5.848658426288819,94.15134157371118
4733,RUNN,35.1,26419.0,ETF,ETF,48.0,58.0,60.0,40.0,49249.0,65220.0,35.19,28.6,,No,0.25575447570331433,99.74424552429669
4734,FCEF,23.58,7656.0,ETF,ETF,48.0,57.0,54.0,44.0,16118.0,24850.0,23.62,18.85,,No,0.16934801016089204,99.8306519898391
4735,BSBK,8.45,3915.0,Financial Services,Banks - Regional,48.0,23.0,23.0,35.0,5280.0,2640.0,9.5,6.59,109585488.0,No,11.052631578947377,88.94736842105262
4736,BAMD,32.14,7375.0,ETF,ETF,48.0,76.0,65.0,42.0,15524.0,15550.0,32.69,28.19,,No,1.6824717038849715,98.31752829611503
4737,ECCC,24.5,4176.0,Financial Services,Asset Management,48.0,30.0,56.0,38.0,6193.0,3510.0,25.0,21.87,,No,2.0,98.0
4738,REET,26.26,1051034.0,ETF,ETF,48.0,66.0,55.0,47.0,1598457.0,1191950.0,26.28,20.96,,No,0.07610350076103338,99.92389649923896
4739,IDGT,88.52,5655.0,ETF,ETF,48.0,62.0,36.0,45.0,10226.0,11340.0,90.9,64.61,,No,2.618261826182629,97.38173817381737
4740,APD,283.12,772680.0,Basic Materials,Specialty Chemicals,48.0,78.0,83.0,20.0,1592772.0,1673320.0,321.47,229.11,63038365696.0,No,11.929573521634996,88.07042647836501
4741,SIXL,38.69,5665.0,ETF,ETF,48.0,68.0,62.0,49.0,5834.0,2390.0,38.77,34.2,,No,0.20634511220016866,99.79365488779983
4742,RESM,21.51,103.0,ETF,ETF,48.0,70.0,,,159.0,270.0,21.53,19.88,,No,0.09289363678587818,99.90710636321413
4743,FTGS,35.62,184729.0,ETF,ETF,48.0,24.0,42.0,38.0,147549.0,143440.0,36.71,25.74,,No,2.969218196676664,97.03078180332334
4744,SUN,57.6,379965.0,Energy,Oil & Gas Refining & Marketing,48.0,75.0,68.0,58.0,518721.0,450610.0,59.88,47.98,10836301824.0,No,3.8076152304609234,96.19238476953907
4746,XJAN,36.96,7639.0,ETF,ETF,48.0,40.0,46.0,43.0,17698.0,23060.0,37.09,30.36,,No,0.35049878673497586,99.64950121326503
4747,IWY,266.69,809633.0,ETF,ETF,48.0,18.0,18.0,41.0,374340.0,414240.0,288.99,180.65,,No,7.716529983736466,92.28347001626354
4748,CSQ,19.16,207127.0,Financial Services,Asset Management,48.0,24.0,38.0,44.0,261327.0,267510.0,19.83,13.11,3072682240.0,No,3.3787191124558658,96.62128088754413
4749,MUJ,12.1,320908.0,Financial Services,Asset Management,48.0,48.0,48.0,59.0,117645.0,126380.0,12.48,10.5,643539712.0,No,3.044871794871801,96.95512820512819
4751,APRP,29.92,100.0,ETF,ETF,48.0,46.0,49.0,45.0,2793.0,5050.0,29.93,24.49,,No,0.03341129301703311,99.96658870698296
4752,PTLC,56.28,219925.0,ETF,ETF,48.0,38.0,41.0,54.0,149439.0,183600.0,56.98,47.13,,No,1.2285012285012211,98.77149877149878
4753,STZ,164.33,1458673.0,Consumer Defensive,Beverages - Brewers,48.0,91.0,88.0,17.0,2632581.0,2320340.0,196.91,126.45,28608845824.0,No,16.545629983241067,83.45437001675894
4754,FTBI,21.78,4542.0,ETF,ETF,48.0,53.0,49.0,45.0,6175.0,4170.0,21.89,19.81,,No,0.5025125628140678,99.49748743718592
4756,OIA,6.23,87673.0,Financial Services,Asset Management,48.0,60.0,56.0,61.0,152972.0,107410.0,6.3,5.43,297026624.0,No,1.1111111111111016,98.8888888888889
4757,EAOM,30.54,3575.0,ETF,ETF,48.0,50.0,45.0,46.0,1365.0,1810.0,30.57,26.05,,No,0.09813542688911069,99.90186457311088
4759,SXC,8.27,747959.0,Basic Materials,Coking Coal,48.0,79.0,83.0,60.0,1221163.0,950730.0,10.08,6.24,700183808.0,No,17.956349206349213,82.04365079365078
4760,CCOR,27.62,9579.0,ETF,ETF,48.0,68.0,64.0,42.0,9668.0,21350.0,28.13,25.36,,No,1.8130110202630574,98.18698897973694
4761,KLXY,26.25,5070.0,ETF,ETF,48.0,25.0,43.0,51.0,1950.0,460.0,27.48,20.0,,No,4.475982532751093,95.52401746724891
4762,NFRA,63.77,75808.0,ETF,ETF,48.0,73.0,50.0,39.0,96663.0,57800.0,64.26,53.01,,No,0.7625272331154714,99.23747276688452
4763,RYLG,23.25,4294.0,ETF,ETF,48.0,57.0,44.0,56.0,3826.0,3200.0,23.49,17.93,,No,1.0217113665389461,98.97828863346105
4764,RND,29.25,99.0,ETF,ETF,48.0,16.0,17.0,41.0,2273.0,920.0,31.22,19.84,,No,6.310057655349131,93.68994234465087
4765,PFXF,18.25,1017530.0,ETF,ETF,48.0,53.0,55.0,43.0,598862.0,775370.0,18.54,15.28,,No,1.5641855447680646,98.43581445523193
4766,GGUS,61.94,50843.0,ETF,ETF,48.0,20.0,20.0,40.0,22483.0,39510.0,66.12,43.64,,No,6.321839080459781,93.67816091954022
4767,APOG,41.79,183018.0,Industrials,Building Products & Equipment,48.0,96.0,82.0,28.0,252257.0,231940.0,52.1,30.75,898941888.0,No,19.78886756238004,80.21113243761995
4768,AIZN,21.25,23085.0,,,48.0,75.0,58.0,51.0,18498.0,20540.0,22.0,18.01,,No,3.4090909090909087,96.5909090909091
4769,REG,75.22,2050739.0,Real Estate,REIT - Retail,48.0,77.0,65.0,41.0,1243770.0,1390240.0,78.18,63.44,13840302080.0,No,3.7861345612688764,96.21386543873113
4770,BPYPP,15.92,17691.0,Real Estate,Real Estate Services,48.0,78.0,57.0,56.0,25422.0,19820.0,16.25,13.01,10520461312.0,No,2.030769230769231,97.96923076923076
4771,SIXD,29.2,2945.0,ETF,ETF,48.0,43.0,47.0,45.0,6019.0,6160.0,29.27,22.25,,No,0.2391527160915623,99.76084728390843
4772,GMAR,41.2,23108.0,ETF,ETF,48.0,46.0,47.0,43.0,21657.0,25000.0,41.27,34.19,,No,0.16961473225103046,99.83038526774897
4773,GMRE,36.63,57276.0,Real Estate,REIT - Healthcare Facilities,48.0,68.0,79.0,58.0,114403.0,72060.0,45.75,29.05,997476544.0,No,19.93442622950819,80.06557377049181
4774,SPYC,42.81,11176.0,ETF,ETF,48.0,25.0,24.0,45.0,8711.0,5720.0,45.21,30.67,,No,5.308560053085597,94.6914399469144
4775,GCBC,24.51,27612.0,Financial Services,Banks - Regional,48.0,87.0,64.0,52.0,13167.0,12190.0,27.62,20.0,417327552.0,No,11.2599565532223,88.74004344677769
4776,BAMO,33.04,6576.0,ETF,ETF,48.0,48.0,47.0,46.0,6004.0,7170.0,33.04,27.03,,No,0.0,100.0
4777,IWFL,52.89,590.0,ETF,ETF,48.0,13.0,13.0,40.0,239.0,520.0,62.08,26.45,,No,14.803479381443296,85.1965206185567
4778,ABFL,73.45,66437.0,ETF,ETF,48.0,49.0,47.0,51.0,43659.0,26540.0,74.11,55.4,,No,0.8905680744838708,99.10943192551613
4779,XMAY,35.09,4366.0,ETF,ETF,48.0,46.0,46.0,43.0,2081.0,1920.0,35.1,29.09,,No,0.02849002849002282,99.97150997150997
